"Classical"	"Basal"	"Exo"	"Imm"	"hgnc_symbol"
"SOX3"	-0.125854092364077	-0.0727260465423617	0.430035501302798	0.016274310348113	"SOX3"
"MST4"	0.653265284355294	-0.498300908960815	-0.471066534055312	-0.331092794729996	"MST4"
"PIWIL4"	1.23364365600497	-1.18834818196194	-0.398465484814714	-0.739971354541464	"PIWIL4"
"SPOCD1"	-0.117047151132874	0.705142794257294	-1.84135664655299	-0.241557617319589	"SPOCD1"
"YARS"	0.132398493859647	0.187028441185954	-0.516619244006518	-0.273319646866379	"YARS"
"CYP2J2"	1.37189866620813	-0.860883411661384	-0.653269947193914	-1.49342167901573	"CYP2J2"
"ZCCHC11"	-0.439082155703499	-0.0887824397316203	0.124650238994137	0.740481277711115	"ZCCHC11"
"DSC2"	0.23222381578649	0.282844984333893	-0.220196346098654	-0.928343481732176	"DSC2"
"ELP2"	-0.199400545295105	-0.0179792147832536	-0.0806176581244749	0.410575548708121	"ELP2"
"DSC1"	-0.32516921433101	0.0251959490663786	-0.0158334990767798	0.534208015852051	"DSC1"
"DTNA"	-0.783362194345115	-0.650825051346339	1.36361589100326	0.887674081514416	"DTNA"
"FHOD3"	-0.972883237662195	1.28897266714884	-0.466725182073123	-0.18419808450692	"FHOD3"
"TPGS2"	-0.144696961082554	0.181896419630034	-0.0126159949380649	0.0113517560202146	"TPGS2"
"SLC43A3"	-0.520163611946565	0.38881289897853	-0.0410726528915206	0.368765465840483	"SLC43A3"
"GIF"	0.328182767129717	-0.492095869741198	1.08416505727548	-1.29535157702698	"GIF"
"APLNR"	-0.747872005825159	-0.91211574689204	0.619467412058317	1.49640827738289	"APLNR"
"FADS2"	-0.474388818383355	-0.118665298539798	-0.0117715097275706	0.876648387028416	"FADS2"
"TCN1"	1.17244644252178	-0.803874474458501	0.171878246078148	-1.97873131147204	"TCN1"
"C5AR2"	-0.873470119777041	0.921767189575602	-0.715297722403902	0.402084236120107	"C5AR2"
"PDGFRA"	-0.790631924979487	-0.340541848239342	0.208412493243245	1.34269042721312	"PDGFRA"
"GGACT"	0.574205855389105	-0.583309206372097	-0.101320874151765	-0.265595204884596	"GGACT"
"COL4A2"	-0.376511527431953	0.118955711165414	-0.0443130465588405	0.499170547935732	"COL4A2"
"UBAC2"	0.0766663850035239	0.168107592821446	-0.498358575284367	-0.134189023441153	"UBAC2"
"ARGLU1"	0.497434724740652	-0.477226891582413	-0.271255266832959	-0.154094019614953	"ARGLU1"
"ERCC5"	0.561927790961176	-0.371277102782831	-0.519622222094489	-0.295353533849929	"ERCC5"
"KDELC1"	-0.56814801370735	0.196594855743767	-0.121532717477626	0.714004141834084	"KDELC1"
"ARHGAP32"	0.549566473635581	0.130116884247633	-0.91676991314059	-1.00891870122353	"ARHGAP32"
"STT3A"	0.0801125376068818	0.145017741415837	-0.380465754126706	-0.163374701204302	"STT3A"
"ADAMTS8"	-1.23926143868776	-1.22261236659527	2.2661207421824	0.930679112572481	"ADAMTS8"
"ETS1"	-0.964071186631001	0.043434739690703	-0.0882071054099546	1.31965354038056	"ETS1"
"SLC37A2"	-1.10066585263969	0.844765214080017	0.0180393937724962	0.528314249870801	"SLC37A2"
"KLB"	-1.55793161546403	-1.00215661126306	1.81411734064091	1.40487827490534	"KLB"
"ANXA1"	-0.738659111742001	1.13415335881099	-1.08336816847107	-0.0458086323476826	"ANXA1"
"CTSL"	-0.566840616639431	0.22417328833818	-0.103799941708225	0.673699803421147	"CTSL"
"GOLM1"	0.960994839501172	-0.72016197293973	-0.039167386573868	-1.07155185024895	"GOLM1"
"ISCA1"	-0.151206597256789	-0.119500533213294	0.114064755743855	0.354788864360836	"ISCA1"
"ADAM19"	-1.09482169505777	0.891871011524882	-0.579592507690521	0.697521892319189	"ADAM19"
"HAVCR2"	-0.520832975854442	-0.177066325852747	0.201371711401858	0.897635139776288	"HAVCR2"
"TAOK3"	0.447945662563739	-0.3895551077061	-0.323589837967845	-0.141654555304997	"TAOK3"
"MSI1"	-0.637065658612639	-0.446865606432685	0.185067937409939	1.29392778539895	"MSI1"
"HNF1A"	1.23481939079285	-1.09398966518698	-0.568157619344735	-0.744245177140466	"HNF1A"
"FBXO21"	0.110802557744539	-0.394451512070821	0.590638631253116	-0.109366376677508	"FBXO21"
"OASL"	1.07427653701029	-0.25474080577872	-1.33704003026942	-1.48859746827702	"OASL"
"P2RX4"	0.377120836591721	-0.214680010569143	0.0407219837644326	-0.492758743801481	"P2RX4"
"CCDC64"	0.875221165849854	-0.6351317792126	-0.807545764978559	-0.444331298994047	"CCDC64"
"DTX1"	-0.282996524720245	-0.406831867381117	0.263477337862897	0.767240309051629	"DTX1"
"CD36"	-1.72238889569047	-0.91409188109298	0.856816357359243	2.22690409518086	"CD36"
"UGT2A3"	1.50894467796686	-2.22449847151054	0.554667461268636	-1.37314309791428	"UGT2A3"
"TES"	-0.0456830106817254	0.484578721520268	-0.671582394179126	-0.356780909550383	"TES"
"MDFIC"	-0.560508097874252	0.152291973413913	0.0696925388060299	0.669543921620988	"MDFIC"
"BAI3"	-1.16972120224671	-1.35359209638261	1.07516628752671	1.92249743180194	"BAI3"
"HTR1B"	1.2105844873988	-0.960725618675341	-0.384927014648526	-1.01280763902237	"HTR1B"
"NT5E"	-0.644561339459568	1.20783595737367	-1.16908211191623	-0.35495146052424	"NT5E"
"MRAP2"	0.652874886858737	-1.33269599129961	-0.152530031467317	0.355554403446554	"MRAP2"
"AKIRIN2"	-0.136629064518204	-0.112954422177723	-0.150735944003877	0.458011758462166	"AKIRIN2"
"MAP3K7"	-0.116100539109024	-0.0688898629405104	-0.0503986252980033	0.323818322026795	"MAP3K7"
"LMO2"	-0.310081464885107	-0.581731679377449	0.458211378591289	0.851182839580466	"LMO2"
"PHF21A"	-0.201098043661462	0.0891789634068524	-0.0735608933140287	0.275972225410515	"PHF21A"
"EHF"	0.295126190289659	0.265237676066444	-0.117744895295321	-1.1877137239147	"EHF"
"PRRG4"	0.540879833735322	0.00726964523241316	-0.243986174294749	-1.18418393629868	"PRRG4"
"ATP5G2"	0.452228595161122	-0.232255441724256	-0.406431827965153	-0.332937649187997	"ATP5G2"
"PRPH"	-0.982114521526661	-1.06260581557999	1.12461995462526	1.55907115669062	"PRPH"
"AMHR2"	-0.262819164388279	-1.01612709567899	2.05996424896089	-0.784921528717251	"AMHR2"
"GDF11"	-0.567949450463583	0.106050899318081	-0.0929620897168111	0.805434990591311	"GDF11"
"GLS2"	-0.071363121133615	-0.609373485429093	0.991081605276772	0.0591926653962567	"GLS2"
"ITGA7"	-0.675332071252072	-1.02784552405621	1.185635870398	1.14858501277269	"ITGA7"
"TESPA1"	-1.33038110637802	-1.2995214021496	0.198961747819791	2.43189655464983	"TESPA1"
"RDH5"	0.79191876912994	-0.867335878291113	-0.343998218030446	-0.185955256145205	"RDH5"
"AGAP2"	-0.452130141518432	-0.736274150312274	-0.118600439825836	1.40281528529108	"AGAP2"
"BLOC1S1"	0.668014430538754	-0.598466389005606	-0.292353728024055	-0.328854523188605	"BLOC1S1"
"CDK4"	-0.103130429232192	0.163926397090693	-0.259801021406085	0.0976403829808349	"CDK4"
"PPP1R1A"	-1.31201857553688	-0.806233003883275	-0.187725810417193	2.27640084532698	"PPP1R1A"
"TROAP"	0.551057902683882	0.223802235754382	-1.21888716551019	-1.0954700104299	"TROAP"
"TSPAN31"	0.262176561057483	0.00121464240080345	-0.32389904685587	-0.344073681835818	"TSPAN31"
"B4GALNT1"	-0.702194702399343	0.41577953670773	-0.43038403551947	0.753849908755967	"B4GALNT1"
"COQ10A"	-0.0296027697673565	-0.348758701072278	0.0687930295974339	0.451001921829059	"COQ10A"
"KRT87P"	0.184252280589859	0.39820302871433	-0.0165749382516059	-1.40231845998564	"KRT87P"
"KRT7"	-0.276258452002963	1.25771201408271	-1.19925130298612	-1.6137387656586	"KRT7"
"ZC3H10"	-0.219167435354185	-0.161479586090428	0.219688069543795	0.45469754006615	"ZC3H10"
"ACVR1B"	0.61171002335732	-0.588498129196131	0.17809579500379	-0.567576780719272	"ACVR1B"
"LTV1"	0.0428650811370605	-0.340176393960749	-0.0870490869463242	0.401297727432813	"LTV1"
"MAP7"	0.660629386167746	-0.315889630928549	-0.294087462432001	-0.76640021189372	"MAP7"
"CD164"	0.806569716378967	-0.708483548958577	-0.27542918570342	-0.494756652394176	"CD164"
"SMPD2"	0.669966911249015	-0.617164729411652	-0.385928744165732	-0.248772811403849	"SMPD2"
"STX11"	-0.472896754782039	-0.378223547146198	0.189601638794412	1.03717299682203	"STX11"
"SEMA4F"	-0.106613961510628	0.307922754463588	-0.452895860642986	-0.0222769879572531	"SEMA4F"
"CCT7"	0.0653854339430063	0.128027403792873	-0.408814329470144	-0.0919569485305134	"CCT7"
"RAB11FIP5"	0.104227335844951	0.147716942195666	-0.521895378709776	-0.145556952633668	"RAB11FIP5"
"SMYD5"	0.0565408717759826	0.250550252922705	-0.519176004251617	-0.220853536769234	"SMYD5"
"DYSF"	-0.823791794151814	0.243195760494087	0.442151718929881	0.719561365476939	"DYSF"
"KCNMB4"	-1.24345446210136	1.10306713180692	-0.425197522202483	0.51697449776127	"KCNMB4"
"BCO1"	1.16628832530218	-0.755051192816249	-1.09619521085176	-0.780297599788753	"BCO1"
"FBXL8"	0.993460650695429	-0.560416252468478	-0.755770981480823	-0.872766513460987	"FBXL8"
"PCNXL2"	0.755015990637279	-0.797265036301145	-0.393657810822077	-0.198083392985154	"PCNXL2"
"KCNK1"	1.15575589111944	-0.479326561038157	-1.10509172495137	-1.31280390542968	"KCNK1"
"CAPN9"	2.47976548634478	-1.88656321299071	-1.39102899079023	-2.52710501746827	"CAPN9"
"COG2"	0.585357239653376	-0.493451927200754	-0.286031920011662	-0.301965903335793	"COG2"
"KIAA1614"	-0.418094690668934	-0.355000175214919	0.128564121435639	0.97923235428443	"KIAA1614"
"NPL"	-0.269957964971313	-0.507389259888988	0.383132618387011	0.777090286111862	"NPL"
"FAM129A"	-0.595106744646051	-0.10314402896659	1.06657410805969	0.347274584345357	"FAM129A"
"PIGC"	0.458424602192247	-0.280275569032213	-0.418742971651045	-0.26482876338853	"PIGC"
"LAMC1"	-0.479662289767023	0.287800561558453	0.0329823276358265	0.405015049277972	"LAMC1"
"GPR55"	-0.551552242973898	-0.821973353548524	0.215690100553474	1.46817806046111	"GPR55"
"DOCK10"	-0.874671168459141	-0.685034316132013	0.298804797655329	1.64100850849648	"DOCK10"
"TTLL4"	0.456698419119779	-0.0930508961553644	-0.430796629378663	-0.565886334981268	"TTLL4"
"SLC19A3"	0.652581762828951	-1.88701494177545	0.743911503928127	0.101576717139498	"SLC19A3"
"SERPINE2"	-0.96855478050802	-0.108349906109197	-0.04417838713209	1.44025957917052	"SERPINE2"
"DNAJB2"	0.285275150938057	0.0781316580936341	-0.490264418996865	-0.435759927897575	"DNAJB2"
"WNT10A"	-0.424925162957682	1.18707257277897	-1.9438066050308	-0.58550904569347	"WNT10A"
"TMBIM1"	0.576645327397227	0.0432339689211651	-0.864876755511251	-0.906718616495718	"TMBIM1"
"COX5B"	0.620312937289423	-0.320133387027674	-0.458583967143537	-0.542218724808127	"COX5B"
"TSGA10"	0.57164954593266	-0.521631380611768	-0.0950896206214596	-0.349619433987531	"TSGA10"
"MFSD9"	0.53638326616107	-0.268527379645412	-0.319947807023295	-0.517747779313993	"MFSD9"
"EPC2"	-0.16242730211508	-0.21521081954447	0.0844900100580924	0.496969045782669	"EPC2"
"ISCU"	-0.00649223511780472	-0.411315585086123	0.138346069801931	0.43065928440366	"ISCU"
"ALDH1L2"	-1.03389841555404	0.292967966681051	0.496969908792048	0.879311614361044	"ALDH1L2"
"USP44"	-0.353253069154344	-0.240420623214508	0.895531629963337	0.241186090821291	"USP44"
"PLXNC1"	-0.573693842800237	-0.152877085515824	0.0862066532007961	0.991954358025351	"PLXNC1"
"SLC41A2"	0.915235115758031	-0.722424999413606	-0.268397342601724	-0.735223781850788	"SLC41A2"
"VILL"	1.39438735432326	-0.478343811015409	-1.36185124681182	-2.08312844705441	"VILL"
"FLNB"	0.0384282644461417	0.77825811456878	-0.926012916499297	-1.19669393266165	"FLNB"
"NEK3"	0.733566250024109	-0.67982566248715	-0.304878666896108	-0.346357963383373	"NEK3"
"VPS36"	0.353865405542721	-0.447419099808378	-0.0826739771946544	-0.0215850752901688	"VPS36"
"TBC1D4"	-0.303515020231817	-0.45995280874046	0.531944568172545	0.690488292735474	"TBC1D4"
"THSD1"	-0.45031677948115	-0.259249449506172	0.433963966965794	0.770415818166712	"THSD1"
"LRCH1"	0.38279793392603	-0.463845281486661	-0.309115980471249	0.0678051668091484	"LRCH1"
"PHF11"	0.35238498822545	-0.355243598735704	-0.216953679102569	-0.057773333206955	"PHF11"
"LMO7"	0.648583659268965	0.0525419698596173	-0.876140979117492	-1.14791988856599	"LMO7"
"SCEL"	-0.780594240527592	1.61262592656311	-1.54736167670701	-0.944184862779598	"SCEL"
"SPRY2"	0.463933814533461	-0.569426710182429	-0.0455157582645145	-0.104446120873546	"SPRY2"
"NUDT15"	0.302058470744853	-0.0467791998387496	-0.316962999337729	-0.355273989379819	"NUDT15"
"EDNRB"	-1.12383029019998	-0.89685734422227	0.70073225495376	1.81273365821138	"EDNRB"
"RCBTB2"	-0.031925712948688	-0.533638751253281	0.26422006404981	0.525327309081086	"RCBTB2"
"LCP1"	-0.908649783805913	-0.486822438343625	0.249020749755242	1.55443242744874	"LCP1"
"SETDB2"	-0.0475420504747939	-0.407412369221686	0.172464779219888	0.477085937140631	"SETDB2"
"SCRN1"	-0.330728514138685	0.272963145028628	-0.0852845954550933	0.248261582355131	"SCRN1"
"TNS3"	-0.243621888219868	0.0256757389099601	0.0371323549745413	0.36712182635286	"TNS3"
"GPNMB"	-0.766939946211211	-0.237361107636749	0.489383668765557	1.10199113976777	"GPNMB"
"RAPGEF5"	0.255199972380435	-0.631442346473052	0.267077514842662	0.14919125900089	"RAPGEF5"
"RAC1"	0.369386980619414	0.0944251878656178	-0.663687897704652	-0.572083796127072	"RAC1"
"NUPL2"	0.30089567951254	-0.33212078651921	-0.250775702774391	0.0302413665736802	"NUPL2"
"IL6"	-2.42136970456717	-0.23203995474504	0.108147114905479	2.55560747911075	"IL6"
"ZDHHC4"	0.17891328932248	0.0620250009265513	-0.314001660845711	-0.270425871642247	"ZDHHC4"
"AOAH"	-0.684445280966666	-1.09155042042574	0.846709288689086	1.42578891526398	"AOAH"
"BZW2"	0.435752413266215	-0.100652773735694	-0.606256400926142	-0.401919055865368	"BZW2"
"TBRG4"	0.465107689428201	-0.132882616265262	-0.626696351388033	-0.403213047422813	"TBRG4"
"MYO1G"	-0.779597480966115	-0.498958940003574	-0.207281012412452	1.60801656765415	"MYO1G"
"MMD2"	-0.16009218970331	-0.0846899421879252	0.0602252756500906	0.367938339033663	"MMD2"
"MTHFS"	0.676506136828436	-0.455399585076516	-0.342612829004794	-0.520155991698272	"MTHFS"
"ADAMTS7"	-0.617332934222039	0.665099527016112	-0.613655510011521	0.368849084805637	"ADAMTS7"
"ABHD17C"	1.34856182615479	-0.605896118076054	-1.34621640755012	-1.50005710074371	"ABHD17C"
"TM6SF1"	-0.60983470447477	-0.55036402736542	0.651985267819881	1.10492370645458	"TM6SF1"
"NMT1"	-0.0531178775630376	0.151280621565631	-0.290054130845017	0.0397380819500397	"NMT1"
"LIMD2"	-1.01764716955361	-0.704336193903021	-0.343997621540252	1.99957136142973	"LIMD2"
"RTP4"	0.656466026650724	-0.112566317768883	-0.642508434225774	-0.921366479509883	"RTP4"
"ACTL6A"	0.117657049848833	0.203480692391398	-0.493528516021325	-0.283001614228115	"ACTL6A"
"GALNT5"	0.738676500858978	0.0285152700047426	-1.08789312379826	-1.25531119854035	"GALNT5"
"SCN7A"	-1.30083892934732	-1.65576263556819	1.19654573910066	2.0508136053998	"SCN7A"
"BLK"	-2.75425889566685	-2.36968245585368	-1.96581384917353	4.3327763939138	"BLK"
"GATA4"	1.12174736851058	-0.641142524135605	-0.290121374589622	-1.51875555738372	"GATA4"
"HLX"	-0.547628838422118	0.0994960558186682	-0.267349443683151	0.853068520298297	"HLX"
"IL10"	-0.432807296146552	-0.291676094939535	0.100698856232031	0.961809668074218	"IL10"
"CBWD2"	0.169742672591969	0.0446862410458743	-0.226937861202117	-0.273381640966563	"CBWD2"
"IL36RN"	-1.0150898618767	1.53309085335659	-0.900506562004447	-0.46850161016087	"IL36RN"
"SMPD4"	0.0790120875512081	0.170247645842301	-0.360135839773038	-0.214277300311961	"SMPD4"
"HS6ST1"	-0.336873264530489	0.00261072995467723	0.938871282895878	-0.11946775424754	"HS6ST1"
"GYPC"	-0.714559796471614	-0.495576064624856	0.813189792431521	1.07347516119885	"GYPC"
"GAD2"	-1.1362605460824	-1.57482721807649	0.0580634130935515	2.41471189235364	"GAD2"
"ABI1"	0.409097780347739	-0.318338256256794	-0.319401089733125	-0.163992051644569	"ABI1"
"DNAJC1"	0.669496036690637	-0.480196138262772	-0.354991405039572	-0.463963484129985	"DNAJC1"
"LRRC8A"	-0.00996702879108143	0.733686462362952	-1.24464632536294	-0.746357222298858	"LRRC8A"
"TXN"	0.537756709379545	0.00886869890315379	-0.874545844876272	-0.717367868952056	"TXN"
"ODF2"	-0.0183532451132781	0.135089798224001	-0.416955094899377	0.0613401576971858	"ODF2"
"KLF4"	0.866047582794388	-0.767972217020465	-0.747428275361459	-0.282239493522788	"KLF4"
"RALGPS1"	1.08278523771101	-1.11834084336842	-0.424894106388905	-0.477167332409111	"RALGPS1"
"FAM129B"	-0.0187911540900897	0.553212974603459	-0.484602347875251	-0.675557861116063	"FAM129B"
"TMOD1"	-1.27513717358366	-0.969447703763241	0.783860425471325	1.96223193398402	"TMOD1"
"SLC2A8"	0.46269502241343	-0.510131226495575	-0.0222640533201446	-0.187967293724888	"SLC2A8"
"ANGPTL2"	-0.916632622073013	0.784814745691497	-0.0755093955887649	0.412725470211324	"ANGPTL2"
"ZFP37"	-0.324060516058983	-0.00638008710398582	0.185820605766992	0.456693503129995	"ZFP37"
"SLC31A2"	-0.670667917599005	0.274979062118525	0.115359925393257	0.649768438084988	"SLC31A2"
"TLR4"	-0.626171894443731	-0.294514729991202	0.318473358623788	1.0779577180339	"TLR4"
"ZNF189"	0.267147395191559	-0.708769957228528	0.312685415376299	0.178424375581266	"ZNF189"
"USP20"	-0.0902900550651458	-0.249439040214263	-0.0966394503508966	0.511458649909757	"USP20"
"BAAT"	1.27918513864516	-1.65491139357605	0.558354102980827	-1.34239523958992	"BAAT"
"KIF12"	0.817153687869961	-1.23088657589509	0.680995452434141	-0.735498997294805	"KIF12"
"HEMGN"	-0.647560415253454	-0.457428442972191	-0.224693442715006	1.49162191255035	"HEMGN"
"CTSV"	-0.6449465975271	1.50269119262471	-1.7318528638051	-0.937270855819614	"CTSV"
"ENPP2"	-0.549300474050683	-0.581339889707012	0.415541510850433	1.16365302591886	"ENPP2"
"IL33"	-1.20115796302001	-1.55166491396481	1.25148068215384	1.88025359498893	"IL33"
"POLR1E"	-0.186367575046523	-0.00901834535621362	-0.170183447655708	0.424340795246987	"POLR1E"
"IL11RA"	-0.299319549263159	-0.398378860039502	0.341849430370635	0.745145535847443	"IL11RA"
"RNF38"	-0.189631811004259	-0.31098646617681	0.425315780508559	0.441516543979431	"RNF38"
"CCL21"	-2.16552101538404	-1.01233634029217	0.156735985413059	2.86849197678407	"CCL21"
"SIT1"	-1.35656876325075	-1.50168870192122	-0.0223951939293067	2.62212399000089	"SIT1"
"DNAJB5"	-1.03471071069597	0.180717495194421	0.659926480779034	0.918072094542739	"DNAJB5"
"CD72"	-1.14133299746233	-0.354954312902602	-0.258477632743029	1.86795378049031	"CD72"
"IGFBPL1"	-0.624964695142332	0.020015695506136	0.256014223772601	0.811086766013759	"IGFBPL1"
"FOXP4"	0.751226123462167	-0.706632343828408	-0.454207011888269	-0.27104627777434	"FOXP4"
"KLC4"	1.10990727279402	-0.995632082507233	-0.360233735556704	-0.739347771129138	"KLC4"
"PIM1"	-0.430434807600839	0.320159242196745	-0.64461501990905	0.571030324189177	"PIM1"
"TFAP2A"	-0.00635547980646762	0.941603273036671	-1.7203504763153	-1.18242617768654	"TFAP2A"
"TMEM63B"	0.584074657431607	-0.215260880578434	-0.72865185587987	-0.484159003449886	"TMEM63B"
"CAPN11"	-0.310250713572817	-0.928777715600518	0.450582363884078	1.14252526686332	"CAPN11"
"TINAG"	1.84255709229734	-1.42609586454296	-1.34481554526551	-1.29399198294934	"TINAG"
"HCRTR2"	-0.107872608675726	-0.0548982242334654	0.268702136751341	0.0900027291000846	"HCRTR2"
"KIAA0319"	-0.704699754351871	-0.932058882480646	0.491962828291697	1.56733318366444	"KIAA0319"
"IRF4"	-1.40479533822754	-1.30479047268995	0.111690442778149	2.51614184218509	"IRF4"
"SLC22A23"	0.938540579405203	-0.767040951484374	-0.206227960306239	-0.772245419608011	"SLC22A23"
"LRRC1"	0.586094283302152	-0.0925877360484224	-0.504957389448969	-0.862383101198668	"LRRC1"
"HMGA1"	-0.0329265902683898	0.884234384571157	-1.41288790694023	-1.02917786601164	"HMGA1"
"IER3"	1.04266124642709	-0.586163488001798	-0.679371481222932	-1.01646357563398	"IER3"
"PGBD1"	-0.422975218091725	0.0597089657936065	0.0919078002737027	0.575501511767817	"PGBD1"
"ATAT1"	0.508399489629553	-0.269940416029449	-0.499308937673662	-0.341711927486419	"ATAT1"
"TPMT"	0.705115369825	-0.636171356046121	-0.190006458595327	-0.423519777542188	"TPMT"
"CLPS"	-2.68194842509238	-3.38661581783294	5.63586650130876	-5.10594508571729	"CLPS"
"NRM"	0.0382881475084321	0.28495706105093	-0.48011569755823	-0.26374586086172	"NRM"
"FGFBP1"	-0.582403506218277	1.39288273904006	-1.97528937720415	-0.70810193697205	"FGFBP1"
"FGFBP2"	-0.509565541256623	-0.275257471121645	0.486238668186924	0.832645554161568	"FGFBP2"
"FHDC1"	1.03913113088351	-0.548946090682989	-0.970174068528257	-0.896964182240171	"FHDC1"
"MGARP"	-0.423278566858389	-0.193941797225908	0.440049126550857	0.659032914222858	"MGARP"
"MYO7A"	0.598197735716313	-0.498122310102403	-0.243161035239596	-0.345245303317645	"MYO7A"
"FCHSD2"	-0.266779088134428	-0.143178583459416	-0.0484465117267803	0.636653238655585	"FCHSD2"
"ARRB1"	0.397149515666506	-0.667798745561526	0.161125720821954	0.00520680673919643	"ARRB1"
"SLCO2B1"	-0.57651210098801	-0.485024903758887	0.376418751024458	1.14133903967347	"SLCO2B1"
"PRKRIR"	-0.0479058324654398	-0.281058835150384	0.0471549984628054	0.408721648120548	"PRKRIR"
"IL18BP"	-0.319407778988788	-0.312808103908072	0.366444285680422	0.676415000665604	"IL18BP"
"CCDC90B"	0.0181321595168693	0.0946484833920616	-0.275598650351258	-0.016957772633669	"CCDC90B"
"SYTL2"	1.03033441034546	-0.694267743435851	-0.832115071197128	-0.701224008955835	"SYTL2"
"RAB30"	-0.460400759176802	-0.459743113764425	0.021745720965307	1.1539014958699	"RAB30"
"LRRC32"	-0.406789027851533	-0.0540137569626681	-0.125110425845052	0.769163515367217	"LRRC32"
"PRCP"	-0.543065193109268	-0.245879203478156	0.455580977590352	0.85723309059032	"PRCP"
"RNF121"	0.0237976985408622	0.113585250083627	-0.283599348178561	-0.0523682611590633	"RNF121"
"PI15"	-1.14541362658206	0.064869921644038	0.455689626480614	1.2493923663601	"PI15"
"SLCO5A1"	-0.44128473786586	-1.16789302103999	0.184959185208962	1.55914585127876	"SLCO5A1"
"SULF1"	-0.770734935052092	0.509212818851	-0.39932651052473	0.720360876364095	"SULF1"
"NEK1"	-0.428471338704201	-0.150003890106722	0.142156174265028	0.782030301970794	"NEK1"
"SORL1"	0.412073445101088	-0.771878142550328	-0.130672381716746	0.24995406671742	"SORL1"
"TMPRSS4"	0.948064001308557	-0.0604658370451229	-1.54809693523239	-1.48568886355061	"TMPRSS4"
"TRPC6"	-0.538854422015515	-0.265617729017682	0.478449374053465	0.867359213069151	"TRPC6"
"DCUN1D5"	-0.03933780547635	0.202878776575838	-0.436037938197147	0.00814483933527491	"DCUN1D5"
"YAP1"	0.0446684878195752	0.185592906574431	-0.161122878538324	-0.284989597281375	"YAP1"
"TRIM29"	0.270951250548694	0.70595380108529	-2.0823662746343	-1.24848072454808	"TRIM29"
"SLC37A4"	0.539898609468925	-0.641985892619593	0.1301954405414	-0.290109508490124	"SLC37A4"
"POU2F3"	1.32492954813731	-0.708508918599709	-1.06631417060827	-1.34111673262064	"POU2F3"
"RDX"	-0.888213774598383	0.490367481185235	0.333011358233626	0.564611540803602	"RDX"
"C11orf1"	0.499844413455901	-0.0846961670846391	-0.633861088144723	-0.565781059899733	"C11orf1"
"FXYD6"	-0.673016488029343	-0.456263898692141	0.665576661107958	1.08343084107932	"FXYD6"
"ARHGAP20"	-1.20438256963256	0.646509810378879	0.038544207539267	0.886935906822586	"ARHGAP20"
"FXYD2"	-0.0714408686653709	-1.32728283372546	1.7385831489227	-0.0982058481561359	"FXYD2"
"CASP5"	0.719687147404113	-0.654244906465337	-0.302355683155054	-0.318917723166511	"CASP5"
"THBS1"	-1.30159388126452	0.277483359631266	-0.149389037115169	1.45660218080612	"THBS1"
"MAPKBP1"	-0.287595743575005	0.106959552448677	-0.139723395758945	0.425809365244804	"MAPKBP1"
"NUSAP1"	0.324180805150962	0.254919153835218	-0.838501125861446	-0.701967064350363	"NUSAP1"
"KIF23"	-0.0375286186130262	0.689465897812328	-1.03319278977343	-0.662595092789143	"KIF23"
"CASC5"	0.513518011686228	0.0607267325050388	-1.01325426673445	-0.693671782848407	"CASC5"
"ITPKA"	1.76705755546429	-0.870366671005763	-1.48259062650662	-2.36296155275322	"ITPKA"
"SMAD6"	0.837289366127479	-0.454906179836672	-0.881799822096055	-0.597386367938503	"SMAD6"
"TMEM62"	0.715627503230439	-0.372078827448799	-0.505489919974692	-0.655805945313015	"TMEM62"
"ADAM10"	0.0314783771579314	0.321631356143954	-0.509971927770019	-0.298703723657452	"ADAM10"
"STRA6"	-0.318359251354759	0.81275885592667	-0.81182605336458	-0.351663071401477	"STRA6"
"SEMA6D"	-0.590795098514184	-0.48441724542324	0.76517819622402	0.951933823803016	"SEMA6D"
"BCAR3"	-0.392703927050325	1.01029126448606	-1.04626715713906	-0.522819152244866	"BCAR3"
"TTLL7"	-0.373891365108926	-0.390635413784605	1.0311802654349	0.352737503959876	"TTLL7"
"GIPC2"	1.00823388991476	-0.815187881859578	0.0477674974934849	-1.1387489946393	"GIPC2"
"ARHGAP29"	-0.635440939084656	0.495363416556526	0.306577389693161	0.197029249443594	"ARHGAP29"
"IFT172"	0.831987202923518	-0.374914204711427	-0.606109444897106	-0.891607152698311	"IFT172"
"ADCY3"	-0.388075401090572	-0.311258960258968	0.125408541591663	0.885838956717805	"ADCY3"
"PPM1B"	0.307021545263354	-0.446440808081409	-0.0792027776404547	0.0622107920181597	"PPM1B"
"DYNC2LI1"	0.389902952973208	-0.404277352746342	-0.229492143506471	-0.056883170718515	"DYNC2LI1"
"LHCGR"	-0.0626069168330357	-0.153225280869415	0.00615704554522725	0.326624012758851	"LHCGR"
"THUMPD2"	0.481063543573535	-0.281617645680905	-0.507888178772239	-0.259018134944675	"THUMPD2"
"CYP1B1"	-1.28534790290173	-0.79526111722476	0.60467184269814	1.93954403884589	"CYP1B1"
"SLC3A1"	0.476841190380639	-1.41686785692749	1.83863185138149	-1.91096411368198	"SLC3A1"
"EMILIN1"	-0.666170526019326	0.150840388872084	0.0808400061336597	0.805164163318678	"EMILIN1"
"CENPO"	-0.0327990562437432	0.246485528798336	-0.424991466393499	-0.0797465536028673	"CENPO"
